IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,IC21,IC22,IC23,IC24,IC25,IC26,IC27,IC28,IC29,IC30,IC31,IC32,IC33,IC34,IC35,IC36,IC37,IC38,IC39,IC40,IC41,IC42,IC43,IC44,IC45,IC46,IC47,IC48,IC49,IC50,IC51,IC52,IC53,IC54,IC55,IC56,IC57,IC58,IC59,IC60,IC61,IC62,IC63,IC64,IC65,IC66,IC67,IC68,IC69,IC70,IC71,IC72,IC73,IC74,IC75,IC76,IC77,IC78,IC79,IC80
0.24320655653838058,0.2325661522578148,0.11907013438879413,0.14147562530928565,-0.9315217814208905,-0.9739464075715482,-0.4257635479990044,-2.953829313760885,-0.0015062637119942993,0.01740281758795305,-0.2934135921823019,-0.09815904349090963,0.06974468327385953,0.7905434878883177,0.31320946867012944,0.4343583858448831,0.10536877787898091,-0.8016556120748425,-0.5409491653763926,-0.17707936200801988,1.2160551532640511,1.0485688076117479,-0.2974438896032761,-0.34666977003087085,0.11552366454880462,-0.5382831425333164,-0.20238262556751152,0.462057372630658,-1.38825653617765,-0.28140414735853336,0.10357733973966499,-0.4183519139479183,0.23433029327375218,0.07831313765750951,-0.5482118935366448,-0.4012654552008246,0.044040298272008276,-0.3688724981967853,-0.7039588074810827,-0.788336433278543,0.15618355295773156,0.19857210465373493,0.3824146303597738,0.3692965804533204,0.027650827950432416,-0.09036674565146581,0.02595078998851637,-0.1686822064830592,2.052172348902475,0.24298941424384934,0.06681633460686624,0.14175344635510986,-0.5432307457810478,0.13417056375194578,-0.18828740659919735,-0.1938337228874733,0.1860408973821603,-0.16710974408688575,-0.5032886020881152,-1.4818157864800978,-0.3345323778762926,0.1455742640295815,-0.4722635397723039,0.4081004171307323,1.79478127422786,0.14604683051706213,-3.5138448930946824,-0.07911317466945207,-0.8854148897005849,-0.5236227427492725,-0.05163832281845171,-0.9976271801178748,-1.0641445637811262,0.7005383764222661,-0.19523080414201824,0.3228988028725348,1.0170789088140524,0.419074103598758,0.35574453200322625,1.3830437842856922
-0.06524921719627871,-0.02688540325598881,1.1158056387956485,0.3858824907214787,0.2645955206057803,-0.7447968871915271,0.25353395733767764,1.60949605171314,-0.4514384877110116,-0.11168800533706802,-0.9382747585113764,-0.09823090045219302,-1.681407784619266,-0.1795300925739018,0.4276510029110129,0.3730352004477441,-0.030339440199714955,0.41601670804945295,1.3621405686948445,-0.3333499577530171,-0.29186262082848846,-0.5859891010329584,-0.02557498742589825,-0.0025001322530564625,0.34913708219329875,-0.05230637241691873,-0.6498328596891558,-0.15013103571600464,0.07020909739742244,-0.028128690344797747,-0.6880634623386056,-0.5764061894637101,0.5777231002076139,-1.9976978287812264,1.3514529606927848,-0.08417763068480447,1.0300423032340473,-0.036977972779390196,-0.650868622187269,1.5631354126662207,0.15196837818815867,-0.9555923807773534,0.9541030639665881,-2.5480777076868324,0.3831705115374961,-0.15327446881766918,0.24991588944121773,2.267414661244047,0.2519104438491948,-0.8018552506922517,-0.049309745262065004,-0.04661150436139636,1.7785399742992691,-0.7934180900330118,0.005706974115083725,2.1203234084075113,-0.25472542832638034,0.08110749145789466,-0.03793717061969311,-0.6716947698823156,-0.8122728347693472,0.7255664508302546,-0.4840460188599589,0.35476428990892206,0.8184554051636507,-1.2461002905144627,0.09388456645652606,1.0074007336318893,0.8563365005215874,0.9323894165178426,-3.4551432522444547,-1.224631057048156,0.9386194591481676,-0.15824448482171743,0.5050430513103801,-0.2416181009800033,-0.895398201817071,-0.3989560348365323,0.7225945041148859,0.4773343451311535
-0.4195225400899036,0.0988719712261905,-0.9723331410241235,0.2303542052091048,1.0607616440968255,-1.3234476612834276,0.3355255853223739,1.4624180021112083,-1.782348301601265,0.17302799783069542,0.8655150947160364,-0.18076841268380558,1.3304539248760148,0.6425569458501054,-0.31862739460170936,0.11470379176324227,-0.5152633782530002,-0.1853899889330539,-1.332437322415358,0.7381416088431516,-0.11850935226054461,-0.34856082749682077,-0.5195033161500611,1.0704013504802063,0.2791914956619715,-0.8073092172117051,-0.08902688719046989,0.9104772070564469,0.21226305102986703,0.09907600709257086,0.28870861483642235,1.0824929561730268,0.8840509609073156,0.213363974320913,-0.8542381844608947,-0.12069162028670723,0.6112726255848137,0.23637609937980392,-1.0067921955198824,-0.28400700659328465,0.12744496216951112,1.399146264451547,0.12110208620905807,0.1283872800683255,2.496821353042485,1.102205685523382,0.15739528647764361,-0.5850735734758266,0.3730015735268269,-0.890148840461089,-0.6831313075118884,-0.5594696725278555,-0.27219797837477694,0.4262003244454412,-0.2686083978638007,-0.09544957676009388,-0.46023320021809105,-0.6918796891641904,0.5406677036765887,0.4795086167064482,0.05252975919503788,0.08696909413626261,0.20246654612957926,0.3274081975962182,1.5131867169520405,1.3001836920466476,0.5533933367308838,0.10236008585188083,0.9649959415290144,-1.6298184143596492,0.11522079559443654,0.3532678004075703,-0.4035380879749665,-0.19431890964703313,-0.26598965960611387,-0.8300313424650452,0.27069386143671587,0.019684888264154484,-0.7831221029007778,0.7390615705366901
-0.7854218740421935,-0.6462787200281875,0.7790584281099344,0.38728211140333824,-0.8360408805107362,0.5909704675335105,0.31121281523332367,0.8966264256904161,-0.9733454846259159,1.203450441120451,-0.40725613687207063,-0.16078475764310782,0.7902697079384559,0.27460937989529877,0.7243073689383841,-0.9533022312964631,0.3173304587319623,-0.37620933690292746,0.8601660210121805,-0.2864818808963447,0.08496864319380189,-0.21994407493426393,-0.18731702303601513,0.37773265189958377,-0.18883346905390966,0.6087149430133804,-0.26145422967748044,0.26301040912597734,-2.550364079762466,-0.07612677025337024,-0.13555739210461115,-0.6789992363886519,-0.08237990972717514,-0.16527585718700244,0.42179095278391254,-0.7740970427393711,0.31679336747514797,0.48352089678118687,-0.46573327713183593,-0.43657222548190505,-0.11840558546289362,-0.7473051046956634,-0.014438588621352826,0.43236649420170664,-0.9085561078381206,0.1252452379920003,0.0687007421725653,-2.4229596581920787,0.30371091003258593,0.06404214512804339,0.18840052289801915,-0.7498215300460197,-0.7322430553759978,0.4229253514941522,-0.1726828953082913,3.22177539145846,-0.605742516795058,-1.2010353345224158,0.08642128865662942,-0.6571063960314502,-0.2711074115514915,0.6076429407287574,0.7887002815230751,0.07519729197876597,-0.5445452722456726,-1.3600800447407886,0.4656161072487693,-0.39068951662106394,1.7878016725605528,0.37598731961494425,0.39052572817265424,-0.8870628356109763,-0.9041286034566157,-0.13997137621524353,0.07007223049327599,-2.2771449532305343,-1.6683586358697295,-0.06469133807315176,-0.5708795165547831,0.7979332861675499
0.3836133510916034,0.17866596113258795,-2.374325523587419,0.0828039625539978,0.14688476934770897,-0.5767047353670257,0.07560017282983861,0.3372915309920368,0.14690211562796512,1.3303101802420618,-0.47105670937426464,3.0943809403108786,-0.6086805149242035,-0.8660997511542643,0.49288766113028565,-0.18697549419872925,-2.1599530710436956,-0.1829832790317618,0.4061537369947095,-0.40358652138006923,1.0462369206693922,-0.3055906616690361,-0.053565748837032114,-0.3678704615025542,-0.1083085210591175,-0.07789666989278642,-0.17859507469952626,0.24839567739234894,-0.4210479683131735,-0.24517923461172406,0.5074017238462135,1.4780552301406378,0.08221052667902205,0.24589907700438773,0.402187082823641,-0.7046641005194453,0.20696983784748274,0.2352992744222375,-0.33681744015472326,-0.45802242313474395,0.3203512008408664,0.40956648773108034,-0.19690869546435819,-0.6845228149601004,-0.5903749253270507,0.25165207957689917,-0.003165097450686061,-0.42711180020798273,-0.2037753654876284,-0.5096094494728048,-0.6489849377903941,1.062037665053428,-0.6307525267100401,-0.9365408170071132,-0.3830541967211294,0.23234448753567044,1.897814202098336,0.28801618106021365,-1.0994135046282734,0.07291107800755851,-0.24258677209203725,-0.06032579919378075,-3.619990501070054,0.7263681701663237,0.4084139615920159,0.031478543086459365,-2.7669142896721732,0.6412874609441068,-0.2010013359315569,0.5900178126340643,0.9778086121870541,-0.6829444297257682,-0.2792063269347232,-0.5537612837130212,-0.06796382113344314,-0.7512412497167367,-0.545547995077307,0.826135864310519,0.24939858315291874,0.5848299801787392
-0.6576387421322605,-0.6043702666338063,-0.008631116040042673,-0.5667385659019656,-0.7577408288629853,-1.038379033961011,-0.4017729544460491,2.424417524638515,-0.002853925966718106,0.16658352064553128,-0.22637067906844927,-0.4668698704811031,-1.2112710697493119,-2.3329384598547263,-1.847395364180452,0.8487847173339305,1.5071641075682496,0.4903330371279782,0.32742742684564674,1.0023876197693604,-0.2541277872829724,-0.28422722844630716,0.25326721287883563,-0.9963706205619427,0.09159570207988002,0.3733697042043336,0.7157753005550116,0.1264207994999295,0.07919730492085,-0.9183532143903217,3.2713395908093577,0.519558388644553,-1.2589907716622846,-0.2927760367845362,1.0819712768277703,1.1807977441871,0.31694167542430773,-2.6187838639018626,-1.1194884454013738,0.4047327868423673,0.3259551354446015,-0.6116821668883287,0.12129747773416033,-1.380804771742551,-1.2322734648033344,-0.4046867955361751,-0.34585316512729397,-0.23465283325537079,-0.32633950490814284,-0.44918485449130924,-1.1436043700426557,-1.2093663090992874,-1.6785537353808169,0.04480846453286763,0.16215313276403587,0.0561356361852641,-0.3887484721247623,0.09150661235862152,-0.2790367092179805,0.6707907815548996,0.7751959580079264,1.083051389965401,0.029851383284283686,0.12217542301818729,-0.9012186046523095,-1.7763094578133491,0.21984862112852108,0.11982051491579278,0.39715075436501324,2.0503588294008632,-0.5022851660375168,-0.21009214355945877,-1.1328199551255609,0.27386820918246635,0.29073035858666274,1.1192829641031756,-0.4340442480210965,-0.09854379225364837,-0.5117547721126661,-0.4201634389104019
-0.38346542502731956,0.39230058846394417,0.26172332092523026,0.1254235439396574,1.474886690024656,-1.1573990980916242,0.08837459046220672,-0.006036118556458567,-0.3356397203662962,0.14327383532986337,-0.4654483831557958,-0.31321634118117164,0.1834456424198722,-1.2038483652502392,0.671331452507785,0.42905497971034534,-0.3599393079451742,0.7609916827986345,-0.9019332118382595,-0.6889894038570881,0.17751809825094447,-0.15049252392562634,0.4167708828655477,0.2790597619164505,0.184324821812426,-1.4308739073323196,0.4196955920554329,0.14912187253520914,1.251470612072266,-0.26609167389490695,-0.8031050983052033,0.6076193279152692,0.1720718120845535,0.30522244353828537,-0.08072361114247964,-0.3007265458332924,-0.00609502847870265,1.0427300937997104,-0.058024060457800376,1.1811460082205205,0.17054361897852277,0.5074776509693903,0.08466974351788088,4.483724866324282,-0.2857019170483526,0.7206891743131397,0.12745330650638567,-0.5924818991473053,0.31070432067597337,-1.6759904098995182,0.9135506379293034,0.501165201377237,-0.9599919106344207,0.1636243445352857,-0.09105901813086067,-0.3484688438692024,-0.3896553591470044,0.11372509698633806,-0.2810864663062196,1.1802192143974817,0.07647401539732426,-0.45171480762224436,0.7477808983938166,-0.548845492457715,-0.9303708615236598,-0.991655945109387,0.7725921362739123,0.09650749769853693,0.06995721585712754,-0.5670425373190849,0.06249924582290317,1.0256020435570539,1.1376218877350437,0.10907223152191163,0.12396368928472094,0.04733154138551404,-0.056083618803381585,0.2831535421504078,0.21453206701934313,0.007095647502380746
-0.06365562177088106,-0.0021223634903653117,1.4704772738637362,0.15489407788969564,-0.6768301087489448,0.8930810354152224,0.14853850623978174,0.7755230280007824,-0.33461523456781567,-1.0679494476120999,3.9147609171320767,-0.15483084014771897,-0.42544125561207125,-0.3357669545019546,-0.2853594993308833,-0.3370331382942579,-0.6665505597387441,0.4427228139538177,0.14801337583953725,0.2673018298614894,-0.7734149756077859,-0.1296614134311227,-0.05160174265029124,-0.44786568957065703,-0.002377533811562985,2.7797594185666945,1.847590179902664,0.09057359669325411,2.485677365660367,-0.045682949885441596,-0.49495814348588774,0.46544890767081964,0.642296835697621,1.637192990993101,-0.06093132949296214,0.40189578057195424,0.8095620168529308,0.7918532293229347,0.33679300233817694,1.1818950374054107,0.08422324424800345,-0.8758240431703286,0.19640359792729953,0.00055684818781227,-2.403466631745138,0.027570233756539653,-0.2997040911893374,-2.1142444117808408,-0.43925067128807765,-0.4865488440581352,0.141872262729513,-0.34570291828574495,0.6729358151593552,-0.7161321562532937,-0.21898579368221832,0.8530250244641409,-0.47576646599775896,-2.884673269413422,-0.6677952135466073,0.29818530800963583,-2.259653444995008,-0.09741928409790507,1.1158532698839285,0.4577139500416,-0.7997057189833016,1.1414022745825456,0.4240677873583523,-0.2715294933504128,0.7466523260873066,-0.4816850932737513,0.018252873174992072,-1.1994102274199767,1.2426883172770762,0.25507987085080125,0.12275025766726426,0.7015017220430783,0.5531774195883902,0.10952612154105838,-0.04154281084681552,0.3438655112573763
0.3432008187206626,0.3316290099913093,0.057550138546711434,0.7114453082900984,-0.08600105352526677,-0.4700885783917265,0.02322192765675097,0.3661403268362519,-0.08571904264617008,1.4522212075009147,-0.4374599865800548,-0.21518685785369365,-0.312051623099198,0.18248238459308597,0.8051802063655218,0.005543606491585213,0.3124152635072365,0.29285830947377706,1.2607219079068683,0.18236339313287434,0.14445349867053783,-0.5759986550838244,-1.9134721111666453,-0.03304318814780809,0.3269452312668864,0.06868928952951107,-0.3543770373642629,0.6425472421173228,0.36997371060852324,-0.09161763877869322,-0.30017539046241215,1.558167717909508,-0.589645112979856,-0.16263113839244903,-0.012254930627330669,-0.29152536694654946,0.2606385633903636,0.5259273756377044,0.6570748461224646,1.6384657101364979,0.0678102742997865,0.570302639472817,0.06294001516111325,0.20136017104863335,-1.7868007940883264,0.466766505565958,0.3067114141999322,-0.5851690313424892,0.008390477260827024,1.1045747711565652,2.3313266310138268,-3.2550990485872004,0.10217820045880614,-0.0772969693398568,-0.2232412422818755,0.00798289626607419,0.29678288453247437,0.21347107277803662,-0.6288146950084216,-0.6944537371676647,-1.4651918524082406,0.0025271634889195717,0.5285066753575604,-0.570682183707156,-0.4323333494582836,-0.8592637419202693,-0.015180221988835644,-0.5183366052950749,0.019406882007264942,-0.5011139127569266,0.2984566705697656,0.7714896021660593,1.6679357499475769,0.459785439504877,0.406614150405656,0.9409163129124514,1.274611575984321,0.5490566279904164,0.32301557162783046,-0.029523269015972683
-2.3996547088976854,-0.14237326871725972,-0.2261213711926461,-0.7452520580304632,-0.11954797907641147,-0.6024982980850522,0.055377741450262266,0.3442459000967989,-0.31677480413496345,0.7402537651056902,0.1679428955550081,-0.27277124386845525,-2.506659587587852,-0.12202583367271798,0.7241036975984015,-0.05694399644216964,0.38838884909478294,0.028368120466957615,2.9344659584635617,0.12420736536532952,0.18577329313501328,-0.31791294925487384,0.04095449316643638,-0.14490786279367915,-0.47322335961316286,-1.2464552861734277,0.6801055019780364,-0.9519817994585066,1.259205663436783,0.021901058203094223,6.197641721747464,0.44828383990236975,-3.755879539203693,0.5616824468948911,-1.0412918046700235,-0.35938801621423,0.9848434201215535,-0.41141550669371674,0.9356700744203728,-1.0412717087277348,-0.29133398924620013,-0.3590548625963488,0.7247276361985898,0.47938142991611493,-1.0668949062312851,-0.7619770215140326,0.4044856975102165,-0.5898560488287293,0.07672318651655957,0.10863210988753504,0.6684137499504659,-3.110319880305862,0.21137008108686467,0.06444175933505093,0.04743982566634767,0.5867463168052593,-0.2554727140759563,0.13350627643226093,-0.05458191790720696,0.1477753126721992,-0.4501863326994379,0.5670632353804435,0.7626298314994262,0.3002686700740635,1.0150285985574077,0.8095957551909676,0.28355750187174195,-0.3141139676329529,2.432423820089325,-0.18818306136072582,1.4278807154222506,-0.5707513569328508,1.5773145932252919,0.1360004100282207,-0.1654281353152541,-0.7920474672670678,0.5422294105815175,0.23525507803750773,-1.2391636437440972,-1.2592089896534808
